angry0,angry1,angry2,box0,box1,box2,disgust0,disgust1,disgust2,fear0,fear1,fear2,happy0,happy1,happy2,neutral0,neutral1,neutral2,sad0,sad1,sad2,surprise0,surprise1,surprise2
0.13,,,"[363, 123, 369, 443]",,,0.0,,,0.11,,,0.0,,,0.52,,,0.24,,,0.0,,
0.21,,,"[357, 133, 371, 458]",,,0.0,,,0.13,,,0.0,,,0.39,,,0.26,,,0.0,,
0.3,,,"[359, 134, 380, 474]",,,0.0,,,0.13,,,0.01,,,0.33,,,0.23,,,0.0,,
0.26,,,"[372, 139, 373, 462]",,,0.0,,,0.06,,,0.0,,,0.54,,,0.13,,,0.0,,
0.29,,,"[373, 138, 380, 469]",,,0.0,,,0.04,,,0.0,,,0.54,,,0.12,,,0.0,,
0.22,,,"[373, 144, 372, 459]",,,0.0,,,0.02,,,0.01,,,0.68,,,0.07,,,0.0,,
0.21,,,"[371, 144, 374, 459]",,,0.0,,,0.05,,,0.0,,,0.63,,,0.09,,,0.01,,
0.18,,,"[372, 142, 370, 460]",,,0.0,,,0.04,,,0.0,,,0.68,,,0.09,,,0.0,,
0.24,,,"[381, 143, 371, 459]",,,0.0,,,0.05,,,0.0,,,0.59,,,0.11,,,0.0,,
0.24,,,"[401, 145, 361, 442]",,,0.0,,,0.04,,,0.0,,,0.65,,,0.06,,,0.0,,
0.13,,,"[413, 140, 365, 448]",,,0.0,,,0.04,,,0.0,,,0.76,,,0.05,,,0.0,,
0.19,,,"[422, 138, 362, 452]",,,0.0,,,0.08,,,0.0,,,0.55,,,0.16,,,0.01,,
0.16,,,"[416, 127, 369, 458]",,,0.0,,,0.11,,,0.01,,,0.54,,,0.14,,,0.04,,
0.19,,,"[417, 126, 369, 456]",,,0.0,,,0.43,,,0.02,,,0.12,,,0.19,,,0.06,,
0.1,,,"[413, 106, 373, 483]",,,0.0,,,0.3,,,0.04,,,0.25,,,0.24,,,0.06,,
0.08,,,"[416, 103, 368, 476]",,,0.0,,,0.45,,,0.03,,,0.07,,,0.34,,,0.03,,
0.11,,,"[418, 102, 367, 472]",,,0.0,,,0.33,,,0.14,,,0.07,,,0.27,,,0.08,,
0.2,,,"[417, 99, 364, 453]",,,0.0,,,0.34,,,0.08,,,0.12,,,0.23,,,0.04,,
0.13,,,"[424, 98, 359, 449]",,,0.0,,,0.37,,,0.04,,,0.05,,,0.36,,,0.06,,
0.07,,,"[414, 86, 367, 468]",,,0.0,,,0.31,,,0.06,,,0.04,,,0.48,,,0.04,,
0.03,,,"[408, 78, 372, 472]",,,0.0,,,0.21,,,0.1,,,0.06,,,0.56,,,0.05,,
0.08,,,"[417, 79, 363, 454]",,,0.0,,,0.27,,,0.09,,,0.1,,,0.32,,,0.14,,
0.2,,,"[410, 70, 380, 473]",,,0.0,,,0.24,,,0.04,,,0.14,,,0.32,,,0.06,,
0.2,,,"[413, 87, 356, 437]",,,0.0,,,0.18,,,0.03,,,0.26,,,0.31,,,0.02,,
0.15,,,"[403, 95, 361, 443]",,,0.0,,,0.21,,,0.11,,,0.13,,,0.38,,,0.02,,
0.08,,,"[387, 103, 368, 456]",,,0.0,,,0.08,,,0.04,,,0.07,,,0.72,,,0.0,,
0.09,,,"[375, 102, 368, 468]",,,0.0,,,0.08,,,0.04,,,0.1,,,0.69,,,0.0,,
0.11,,,"[368, 106, 377, 478]",,,0.0,,,0.09,,,0.03,,,0.1,,,0.67,,,0.0,,
0.22,,,"[373, 113, 366, 462]",,,0.0,,,0.14,,,0.01,,,0.13,,,0.5,,,0.0,,
0.25,,,"[377, 131, 367, 453]",,,0.0,,,0.12,,,0.01,,,0.38,,,0.24,,,0.0,,
0.2,,,"[372, 133, 368, 454]",,,0.0,,,0.04,,,0.01,,,0.63,,,0.12,,,0.0,,
0.2,,,"[369, 141, 368, 454]",,,0.0,,,0.05,,,0.01,,,0.56,,,0.18,,,0.0,,
0.21,,,"[359, 140, 375, 468]",,,0.0,,,0.09,,,0.02,,,0.5,,,0.17,,,0.0,,
0.19,,,"[352, 139, 377, 483]",,,0.0,,,0.07,,,0.01,,,0.55,,,0.18,,,0.0,,
0.14,,,"[357, 144, 364, 473]",,,0.0,,,0.07,,,0.01,,,0.63,,,0.14,,,0.0,,
0.13,,,"[362, 154, 357, 460]",,,0.0,,,0.05,,,0.01,,,0.65,,,0.16,,,0.0,,
0.17,,,"[359, 155, 358, 465]",,,0.0,,,0.07,,,0.01,,,0.54,,,0.21,,,0.0,,
0.19,,,"[334, 152, 385, 473]",,,0.0,,,0.05,,,0.0,,,0.56,,,0.19,,,0.0,,
0.2,,,"[332, 163, 365, 451]",,,0.0,,,0.08,,,0.0,,,0.52,,,0.2,,,0.0,,
0.25,,,"[315, 165, 380, 453]",,,0.0,,,0.09,,,0.0,,,0.41,,,0.26,,,0.0,,
0.33,,,"[313, 159, 382, 471]",,,0.0,,,0.03,,,0.0,,,0.5,,,0.13,,,0.0,,
0.32,,,"[310, 160, 383, 464]",,,0.0,,,0.05,,,0.0,,,0.48,,,0.16,,,0.0,,
0.36,,,"[320, 163, 373, 457]",,,0.0,,,0.06,,,0.0,,,0.36,,,0.21,,,0.0,,
0.26,,,"[328, 161, 365, 450]",,,0.0,,,0.07,,,0.0,,,0.51,,,0.17,,,0.0,,
0.26,,,"[327, 158, 370, 449]",,,0.0,,,0.07,,,0.0,,,0.53,,,0.14,,,0.0,,
0.27,,,"[330, 155, 368, 446]",,,0.0,,,0.07,,,0.0,,,0.46,,,0.19,,,0.0,,
0.18,,,"[336, 150, 368, 441]",,,0.0,,,0.06,,,0.0,,,0.55,,,0.2,,,0.0,,
0.13,,,"[362, 146, 355, 438]",,,0.0,,,0.09,,,0.0,,,0.57,,,0.2,,,0.0,,
0.09,,,"[356, 140, 368, 446]",,,0.0,,,0.09,,,0.01,,,0.69,,,0.12,,,0.01,,
0.08,,,"[367, 140, 364, 446]",,,0.0,,,0.11,,,0.0,,,0.67,,,0.13,,,0.0,,
0.08,,,"[363, 138, 365, 450]",,,0.0,,,0.07,,,0.0,,,0.73,,,0.1,,,0.01,,
0.13,,,"[354, 126, 383, 463]",,,0.0,,,0.11,,,0.01,,,0.62,,,0.11,,,0.01,,
0.2,,,"[353, 119, 373, 471]",,,0.0,,,0.32,,,0.01,,,0.31,,,0.1,,,0.07,,
0.17,,,"[352, 117, 369, 468]",,,0.0,,,0.27,,,0.01,,,0.33,,,0.18,,,0.04,,
0.2,,,"[351, 119, 373, 472]",,,0.0,,,0.26,,,0.03,,,0.27,,,0.21,,,0.03,,
0.22,,,"[349, 109, 380, 481]",,,0.0,,,0.21,,,0.03,,,0.29,,,0.2,,,0.04,,
0.19,,,"[347, 101, 380, 471]",,,0.0,,,0.37,,,0.02,,,0.11,,,0.25,,,0.05,,
0.25,,,"[343, 101, 387, 476]",,,0.0,,,0.34,,,0.02,,,0.09,,,0.26,,,0.03,,
0.08,,,"[340, 99, 370, 461]",,,0.0,,,0.2,,,0.04,,,0.03,,,0.64,,,0.02,,
0.08,,,"[333, 102, 371, 459]",,,0.0,,,0.1,,,0.03,,,0.04,,,0.75,,,0.0,,
0.04,,,"[325, 104, 373, 465]",,,0.0,,,0.06,,,0.03,,,0.01,,,0.86,,,0.0,,
0.08,,,"[310, 97, 375, 478]",,,0.0,,,0.05,,,0.02,,,0.02,,,0.82,,,0.0,,
0.08,,,"[307, 108, 388, 474]",,,0.0,,,0.07,,,0.02,,,0.02,,,0.81,,,0.0,,
0.15,,,"[304, 108, 384, 467]",,,0.0,,,0.09,,,0.02,,,0.12,,,0.62,,,0.0,,
0.09,,,"[301, 111, 380, 461]",,,0.0,,,0.06,,,0.02,,,0.44,,,0.39,,,0.0,,
0.11,,,"[302, 118, 363, 435]",,,0.0,,,0.12,,,0.0,,,0.52,,,0.23,,,0.0,,
0.12,,,"[293, 122, 364, 447]",,,0.0,,,0.13,,,0.0,,,0.49,,,0.26,,,0.0,,
0.18,,,"[288, 123, 366, 458]",,,0.0,,,0.08,,,0.02,,,0.41,,,0.31,,,0.0,,
0.19,,,"[286, 122, 369, 454]",,,0.0,,,0.22,,,0.01,,,0.22,,,0.36,,,0.01,,
0.2,,,"[286, 120, 374, 455]",,,0.0,,,0.28,,,0.0,,,0.12,,,0.37,,,0.02,,
0.26,,,"[290, 120, 373, 458]",,,0.0,,,0.23,,,0.01,,,0.13,,,0.35,,,0.02,,
0.18,,,"[288, 118, 376, 458]",,,0.0,,,0.26,,,0.01,,,0.31,,,0.22,,,0.02,,
0.18,,,"[286, 119, 379, 461]",,,0.0,,,0.26,,,0.0,,,0.35,,,0.19,,,0.01,,
0.19,,,"[285, 123, 379, 458]",,,0.0,,,0.22,,,0.0,,,0.29,,,0.29,,,0.0,,
0.21,,,"[286, 125, 377, 456]",,,0.0,,,0.32,,,0.0,,,0.19,,,0.27,,,0.01,,
0.23,,,"[289, 126, 376, 454]",,,0.0,,,0.28,,,0.0,,,0.24,,,0.23,,,0.02,,
0.27,,,"[291, 123, 378, 460]",,,0.0,,,0.15,,,0.0,,,0.39,,,0.16,,,0.02,,
0.18,,,"[297, 126, 372, 450]",,,0.0,,,0.13,,,0.0,,,0.42,,,0.26,,,0.01,,
0.19,,,"[312, 126, 363, 451]",,,0.0,,,0.09,,,0.0,,,0.48,,,0.23,,,0.0,,
0.17,,,"[311, 126, 370, 448]",,,0.0,,,0.1,,,0.0,,,0.48,,,0.24,,,0.01,,
0.12,,,"[320, 127, 368, 444]",,,0.0,,,0.07,,,0.0,,,0.58,,,0.22,,,0.0,,
0.2,,,"[325, 122, 374, 454]",,,0.0,,,0.18,,,0.0,,,0.32,,,0.29,,,0.01,,
0.23,,,"[329, 105, 373, 477]",,,0.0,,,0.13,,,0.01,,,0.39,,,0.23,,,0.01,,
0.11,,,"[340, 132, 353, 444]",,,0.0,,,0.26,,,0.0,,,0.29,,,0.29,,,0.04,,
0.15,,,"[339, 118, 372, 457]",,,0.0,,,0.25,,,0.0,,,0.27,,,0.31,,,0.03,,
0.09,,,"[343, 119, 370, 458]",,,0.0,,,0.23,,,0.01,,,0.41,,,0.23,,,0.03,,
0.2,,,"[344, 109, 381, 473]",,,0.0,,,0.17,,,0.01,,,0.37,,,0.23,,,0.02,,
0.17,,,"[345, 112, 375, 467]",,,0.0,,,0.17,,,0.01,,,0.24,,,0.39,,,0.02,,
0.1,,,"[346, 120, 368, 459]",,,0.0,,,0.11,,,0.02,,,0.19,,,0.57,,,0.01,,
0.1,,,"[355, 121, 371, 460]",,,0.0,,,0.13,,,0.02,,,0.13,,,0.61,,,0.01,,
0.1,,,"[362, 119, 374, 464]",,,0.0,,,0.09,,,0.01,,,0.1,,,0.68,,,0.01,,
0.16,,,"[364, 117, 373, 467]",,,0.0,,,0.15,,,0.02,,,0.1,,,0.57,,,0.01,,
0.13,,,"[368, 114, 368, 466]",,,0.0,,,0.14,,,0.02,,,0.11,,,0.58,,,0.02,,
0.12,,,"[365, 112, 371, 469]",,,0.0,,,0.12,,,0.03,,,0.14,,,0.57,,,0.02,,
0.16,,,"[363, 110, 374, 473]",,,0.0,,,0.16,,,0.03,,,0.14,,,0.48,,,0.03,,
0.19,,,"[359, 108, 379, 482]",,,0.0,,,0.19,,,0.02,,,0.12,,,0.45,,,0.02,,
0.15,,,"[353, 111, 377, 476]",,,0.0,,,0.2,,,0.03,,,0.1,,,0.48,,,0.04,,
0.21,,,"[344, 115, 380, 478]",,,0.0,,,0.13,,,0.01,,,0.14,,,0.49,,,0.02,,
0.15,,,"[342, 110, 378, 476]",,,0.0,,,0.23,,,0.01,,,0.05,,,0.52,,,0.03,,
0.11,,,"[341, 100, 381, 489]",,,0.0,,,0.24,,,0.02,,,0.09,,,0.41,,,0.13,,
0.1,,,"[337, 106, 373, 480]",,,0.0,,,0.2,,,0.02,,,0.05,,,0.53,,,0.1,,
0.17,,,"[333, 107, 373, 481]",,,0.0,,,0.16,,,0.03,,,0.07,,,0.52,,,0.06,,
0.13,,,"[329, 108, 379, 478]",,,0.0,,,0.17,,,0.05,,,0.08,,,0.48,,,0.1,,
0.16,,,"[332, 109, 377, 480]",,,0.0,,,0.14,,,0.03,,,0.07,,,0.57,,,0.03,,
0.18,,,"[331, 97, 392, 500]",,,0.0,,,0.1,,,0.06,,,0.2,,,0.42,,,0.04,,
0.09,,,"[337, 99, 395, 508]",,,0.0,,,0.03,,,0.14,,,0.26,,,0.47,,,0.01,,
0.1,,,"[344, 105, 388, 486]",,,0.0,,,0.09,,,0.28,,,0.26,,,0.23,,,0.04,,
0.14,,,"[347, 113, 370, 461]",,,0.0,,,0.09,,,0.17,,,0.3,,,0.26,,,0.03,,
0.21,,,"[354, 109, 366, 460]",,,0.0,,,0.1,,,0.2,,,0.28,,,0.2,,,0.0,,
0.22,,,"[350, 113, 371, 454]",,,0.0,,,0.11,,,0.18,,,0.28,,,0.21,,,0.0,,
0.2,,,"[348, 111, 371, 454]",,,0.0,,,0.12,,,0.19,,,0.3,,,0.19,,,0.0,,
0.22,,,"[348, 111, 373, 451]",,,0.0,,,0.1,,,0.14,,,0.26,,,0.28,,,0.0,,
0.16,,,"[340, 106, 372, 450]",,,0.0,,,0.08,,,0.28,,,0.33,,,0.15,,,0.0,,
0.12,,,"[344, 114, 360, 434]",,,0.0,,,0.07,,,0.32,,,0.34,,,0.16,,,0.0,,
0.27,,,"[340, 111, 373, 461]",,,0.0,,,0.06,,,0.12,,,0.42,,,0.13,,,0.0,,
0.27,,,"[337, 108, 373, 460]",,,0.0,,,0.06,,,0.04,,,0.52,,,0.11,,,0.0,,
0.37,,,"[334, 109, 375, 457]",,,0.0,,,0.06,,,0.01,,,0.41,,,0.13,,,0.01,,
0.21,,,"[333, 107, 380, 462]",,,0.0,,,0.05,,,0.02,,,0.52,,,0.19,,,0.0,,
0.26,,,"[333, 106, 380, 465]",,,0.0,,,0.05,,,0.03,,,0.4,,,0.26,,,0.0,,
0.24,,,"[333, 108, 379, 461]",,,0.0,,,0.04,,,0.02,,,0.48,,,0.21,,,0.0,,
0.16,,,"[333, 109, 377, 451]",,,0.0,,,0.03,,,0.01,,,0.58,,,0.21,,,0.0,,
0.13,,,"[335, 109, 372, 446]",,,0.0,,,0.03,,,0.01,,,0.72,,,0.11,,,0.0,,
0.05,,,"[337, 112, 367, 446]",,,0.0,,,0.03,,,0.0,,,0.82,,,0.09,,,0.0,,
0.1,,,"[335, 114, 369, 449]",,,0.0,,,0.03,,,0.0,,,0.78,,,0.08,,,0.0,,
0.22,,,"[336, 118, 364, 443]",,,0.0,,,0.09,,,0.0,,,0.52,,,0.17,,,0.0,,
0.2,,,"[338, 115, 369, 457]",,,0.0,,,0.19,,,0.0,,,0.44,,,0.16,,,0.01,,
0.23,,,"[336, 122, 360, 439]",,,0.0,,,0.17,,,0.0,,,0.37,,,0.22,,,0.01,,
0.26,,,"[334, 119, 377, 468]",,,0.0,,,0.13,,,0.01,,,0.22,,,0.38,,,0.0,,
0.12,,,"[340, 126, 368, 441]",,,0.0,,,0.17,,,0.0,,,0.18,,,0.53,,,0.0,,
0.14,,,"[341, 125, 371, 447]",,,0.0,,,0.12,,,0.0,,,0.14,,,0.59,,,0.0,,
0.22,,,"[339, 122, 372, 469]",,,0.0,,,0.18,,,0.01,,,0.27,,,0.31,,,0.01,,
0.18,,,"[349, 124, 367, 455]",,,0.0,,,0.16,,,0.0,,,0.17,,,0.48,,,0.01,,
0.18,,,"[349, 119, 370, 458]",,,0.0,,,0.18,,,0.0,,,0.23,,,0.4,,,0.01,,
0.19,,,"[348, 118, 369, 455]",,,0.0,,,0.19,,,0.0,,,0.26,,,0.35,,,0.01,,
0.23,,,"[346, 118, 369, 452]",,,0.0,,,0.21,,,0.01,,,0.2,,,0.34,,,0.02,,
0.22,,,"[346, 117, 368, 452]",,,0.0,,,0.24,,,0.01,,,0.22,,,0.3,,,0.02,,
0.22,,,"[346, 118, 368, 449]",,,0.0,,,0.25,,,0.01,,,0.21,,,0.3,,,0.02,,
0.25,,,"[344, 115, 369, 450]",,,0.0,,,0.24,,,0.01,,,0.19,,,0.3,,,0.02,,
0.23,,,"[343, 115, 368, 450]",,,0.0,,,0.25,,,0.01,,,0.21,,,0.27,,,0.03,,
0.19,,,"[342, 114, 367, 454]",,,0.0,,,0.21,,,0.0,,,0.27,,,0.31,,,0.02,,
0.17,,,"[343, 112, 371, 457]",,,0.0,,,0.18,,,0.0,,,0.31,,,0.33,,,0.01,,
0.16,,,"[343, 113, 370, 451]",,,0.0,,,0.18,,,0.0,,,0.38,,,0.28,,,0.0,,
0.1,,,"[346, 120, 359, 430]",,,0.0,,,0.12,,,0.0,,,0.47,,,0.3,,,0.0,,
0.14,,,"[336, 105, 376, 460]",,,0.0,,,0.11,,,0.0,,,0.41,,,0.32,,,0.0,,
0.15,,,"[338, 106, 370, 456]",,,0.0,,,0.15,,,0.0,,,0.33,,,0.36,,,0.0,,
0.18,,,"[335, 103, 373, 459]",,,0.0,,,0.2,,,0.0,,,0.26,,,0.34,,,0.02,,
0.13,,,"[332, 107, 381, 461]",,,0.0,,,0.14,,,0.01,,,0.32,,,0.4,,,0.0,,
0.07,,,"[334, 105, 358, 439]",,,0.0,,,0.36,,,0.02,,,0.11,,,0.41,,,0.03,,
0.1,,,"[322, 96, 376, 451]",,,0.0,,,0.43,,,0.01,,,0.1,,,0.3,,,0.06,,
0.24,,,"[313, 105, 381, 461]",,,0.0,,,0.28,,,0.01,,,0.14,,,0.29,,,0.04,,
0.17,,,"[299, 91, 378, 474]",,,0.0,,,0.23,,,0.01,,,0.13,,,0.35,,,0.12,,
0.21,,,"[297, 93, 376, 475]",,,0.0,,,0.3,,,0.01,,,0.08,,,0.3,,,0.09,,
0.16,,,"[301, 97, 376, 469]",,,0.0,,,0.27,,,0.0,,,0.21,,,0.33,,,0.03,,
0.14,,,"[308, 106, 384, 464]",,,0.0,,,0.22,,,0.0,,,0.39,,,0.24,,,0.01,,
0.14,,,"[316, 117, 370, 444]",,,0.0,,,0.13,,,0.0,,,0.44,,,0.28,,,0.0,,
0.19,,,"[321, 119, 369, 437]",,,0.0,,,0.06,,,0.0,,,0.45,,,0.29,,,0.0,,
0.2,,,"[337, 122, 370, 442]",,,0.0,,,0.08,,,0.0,,,0.39,,,0.33,,,0.0,,
0.23,,,"[378, 129, 342, 431]",,,0.0,,,0.09,,,0.0,,,0.39,,,0.29,,,0.0,,
0.16,,,"[367, 124, 368, 440]",,,0.0,,,0.13,,,0.0,,,0.45,,,0.25,,,0.01,,
0.23,,,"[383, 123, 366, 446]",,,0.0,,,0.08,,,0.0,,,0.45,,,0.23,,,0.01,,
0.18,,,"[403, 121, 369, 461]",,,0.0,,,0.11,,,0.0,,,0.4,,,0.3,,,0.01,,
0.11,,,"[409, 119, 374, 465]",,,0.0,,,0.09,,,0.0,,,0.63,,,0.17,,,0.0,,
0.17,,,"[420, 119, 374, 458]",,,0.0,,,0.12,,,0.0,,,0.54,,,0.16,,,0.0,,
0.13,,,"[423, 117, 376, 460]",,,0.0,,,0.09,,,0.0,,,0.64,,,0.13,,,0.0,,
0.15,,,"[428, 115, 375, 455]",,,0.0,,,0.1,,,0.0,,,0.61,,,0.13,,,0.01,,
0.1,,,"[429, 115, 371, 451]",,,0.0,,,0.05,,,0.0,,,0.69,,,0.15,,,0.0,,
0.17,,,"[427, 120, 366, 446]",,,0.0,,,0.07,,,0.0,,,0.49,,,0.26,,,0.0,,
0.23,,,"[424, 115, 364, 450]",,,0.0,,,0.08,,,0.0,,,0.53,,,0.15,,,0.0,,
0.15,,,"[412, 107, 373, 467]",,,0.0,,,0.12,,,0.0,,,0.62,,,0.11,,,0.01,,
0.27,,,"[425, 120, 354, 440]",,,0.0,,,0.26,,,0.0,,,0.31,,,0.14,,,0.01,,
0.16,,,"[400, 102, 378, 476]",,,0.0,,,0.08,,,0.01,,,0.63,,,0.12,,,0.01,,
0.15,,,"[397, 102, 376, 472]",,,0.0,,,0.1,,,0.01,,,0.63,,,0.1,,,0.01,,
0.24,,,"[403, 108, 363, 459]",,,0.0,,,0.1,,,0.01,,,0.41,,,0.23,,,0.01,,
0.08,,,"[403, 117, 360, 448]",,,0.0,,,0.06,,,0.01,,,0.49,,,0.36,,,0.0,,
0.08,,,"[405, 111, 365, 452]",,,0.0,,,0.12,,,0.02,,,0.41,,,0.37,,,0.0,,
0.09,,,"[402, 106, 368, 453]",,,0.0,,,0.22,,,0.01,,,0.3,,,0.38,,,0.0,,
0.08,,,"[400, 105, 368, 457]",,,0.0,,,0.19,,,0.02,,,0.37,,,0.33,,,0.0,,
0.18,,,"[401, 108, 369, 460]",,,0.0,,,0.16,,,0.03,,,0.26,,,0.37,,,0.01,,
0.18,,,"[401, 108, 368, 463]",,,0.0,,,0.16,,,0.02,,,0.26,,,0.37,,,0.01,,
0.2,,,"[393, 105, 369, 467]",,,0.0,,,0.19,,,0.02,,,0.19,,,0.38,,,0.02,,
0.15,,,"[396, 101, 369, 465]",,,0.0,,,0.38,,,0.02,,,0.11,,,0.25,,,0.08,,
0.16,,,"[396, 92, 373, 469]",,,0.0,,,0.3,,,0.02,,,0.11,,,0.18,,,0.22,,
0.18,,,"[394, 89, 371, 467]",,,0.0,,,0.3,,,0.04,,,0.18,,,0.21,,,0.09,,
0.18,,,"[398, 92, 367, 458]",,,0.0,,,0.31,,,0.02,,,0.16,,,0.27,,,0.06,,
0.22,,,"[406, 95, 363, 449]",,,0.0,,,0.27,,,0.02,,,0.23,,,0.22,,,0.04,,
0.21,,,"[412, 86, 373, 457]",,,0.0,,,0.16,,,0.01,,,0.4,,,0.2,,,0.02,,
0.17,,,"[412, 83, 372, 455]",,,0.0,,,0.12,,,0.01,,,0.53,,,0.16,,,0.01,,
0.11,,,"[407, 90, 374, 466]",,,0.0,,,0.15,,,0.02,,,0.48,,,0.25,,,0.0,,
0.19,,,"[409, 84, 369, 449]",,,0.0,,,0.15,,,0.02,,,0.26,,,0.38,,,0.01,,
0.18,,,"[409, 91, 362, 436]",,,0.0,,,0.23,,,0.01,,,0.34,,,0.24,,,0.0,,
0.09,,,"[408, 95, 360, 431]",,,0.0,,,0.37,,,0.01,,,0.17,,,0.35,,,0.01,,
0.08,,,"[397, 90, 368, 441]",,,0.0,,,0.24,,,0.01,,,0.22,,,0.44,,,0.0,,
0.1,,,"[395, 85, 371, 449]",,,0.0,,,0.14,,,0.02,,,0.43,,,0.31,,,0.0,,
0.19,,,"[400, 89, 365, 436]",,,0.0,,,0.17,,,0.01,,,0.35,,,0.26,,,0.01,,
0.2,,,"[396, 80, 374, 446]",,,0.0,,,0.16,,,0.01,,,0.37,,,0.24,,,0.01,,
0.21,,,"[396, 84, 371, 443]",,,0.0,,,0.11,,,0.01,,,0.45,,,0.21,,,0.01,,
0.14,,,"[389, 91, 369, 440]",,,0.0,,,0.07,,,0.01,,,0.49,,,0.29,,,0.0,,
0.21,,,"[379, 96, 362, 441]",,,0.0,,,0.16,,,0.03,,,0.3,,,0.28,,,0.01,,
0.22,,,"[366, 92, 375, 459]",,,0.0,,,0.21,,,0.04,,,0.2,,,0.31,,,0.03,,
0.15,,,"[365, 91, 376, 470]",,,0.0,,,0.2,,,0.02,,,0.27,,,0.35,,,0.01,,
0.06,,,"[360, 90, 369, 465]",,,0.0,,,0.24,,,0.08,,,0.36,,,0.25,,,0.01,,
0.1,,,"[370, 90, 366, 468]",,,0.0,,,0.29,,,0.09,,,0.22,,,0.29,,,0.02,,
0.12,,,"[377, 95, 373, 475]",,,0.0,,,0.18,,,0.07,,,0.4,,,0.23,,,0.0,,
0.12,,,"[373, 98, 380, 486]",,,0.0,,,0.23,,,0.03,,,0.44,,,0.15,,,0.01,,
0.17,,,"[372, 106, 383, 489]",,,0.0,,,0.18,,,0.02,,,0.42,,,0.2,,,0.01,,
0.21,,,"[373, 111, 373, 472]",,,0.0,,,0.19,,,0.01,,,0.25,,,0.34,,,0.01,,
0.21,,,"[371, 114, 378, 482]",,,0.0,,,0.33,,,0.01,,,0.21,,,0.21,,,0.02,,
0.23,,,"[383, 117, 375, 487]",,,0.0,,,0.4,,,0.01,,,0.16,,,0.17,,,0.03,,
0.19,,,"[396, 114, 379, 496]",,,0.0,,,0.47,,,0.01,,,0.1,,,0.13,,,0.1,,
0.27,,,"[377, 109, 383, 502]",,,0.0,,,0.38,,,0.02,,,0.06,,,0.21,,,0.07,,
0.15,,,"[370, 115, 386, 497]",,,0.0,,,0.23,,,0.04,,,0.37,,,0.15,,,0.06,,
0.08,,,"[375, 117, 387, 480]",,,0.0,,,0.03,,,0.01,,,0.82,,,0.06,,,0.0,,
0.14,,,"[390, 121, 372, 459]",,,0.0,,,0.04,,,0.0,,,0.73,,,0.08,,,0.0,,
0.13,,,"[401, 115, 375, 468]",,,0.0,,,0.09,,,0.0,,,0.66,,,0.11,,,0.0,,
0.1,,,"[411, 110, 370, 463]",,,0.0,,,0.07,,,0.01,,,0.73,,,0.09,,,0.0,,
0.18,,,"[411, 105, 375, 467]",,,0.0,,,0.09,,,0.0,,,0.63,,,0.09,,,0.0,,
0.15,,,"[416, 106, 374, 460]",,,0.0,,,0.07,,,0.0,,,0.67,,,0.11,,,0.0,,
0.11,,,"[421, 109, 373, 454]",,,0.0,,,0.06,,,0.0,,,0.69,,,0.13,,,0.0,,
0.19,,,"[424, 108, 373, 456]",,,0.0,,,0.09,,,0.0,,,0.55,,,0.16,,,0.0,,
0.23,,,"[427, 105, 374, 457]",,,0.0,,,0.07,,,0.0,,,0.56,,,0.13,,,0.0,,
0.19,,,"[435, 101, 371, 456]",,,0.0,,,0.05,,,0.01,,,0.66,,,0.09,,,0.0,,
0.13,,,"[433, 99, 381, 486]",,,0.0,,,0.06,,,0.01,,,0.67,,,0.11,,,0.01,,
0.42,,,"[449, 104, 364, 443]",,,0.0,,,0.13,,,0.01,,,0.36,,,0.09,,,0.0,,
0.38,,,"[456, 102, 360, 438]",,,0.0,,,0.07,,,0.01,,,0.49,,,0.05,,,0.0,,
0.35,,,"[456, 101, 363, 439]",,,0.0,,,0.06,,,0.0,,,0.53,,,0.05,,,0.0,,
0.34,,,"[458, 100, 362, 437]",,,0.0,,,0.12,,,0.01,,,0.46,,,0.06,,,0.01,,
0.41,,,"[461, 98, 359, 436]",,,0.0,,,0.07,,,0.01,,,0.44,,,0.07,,,0.0,,
0.23,,,"[459, 96, 360, 446]",,,0.0,,,0.28,,,0.07,,,0.08,,,0.31,,,0.04,,
0.13,,,"[452, 94, 364, 453]",,,0.0,,,0.28,,,0.06,,,0.08,,,0.42,,,0.03,,
0.12,,,"[444, 85, 369, 465]",,,0.0,,,0.15,,,0.15,,,0.26,,,0.3,,,0.02,,
0.24,,,"[449, 83, 369, 452]",,,0.0,,,0.17,,,0.06,,,0.28,,,0.25,,,0.01,,
0.2,,,"[452, 89, 357, 439]",,,0.0,,,0.14,,,0.04,,,0.41,,,0.21,,,0.0,,
0.24,,,"[443, 76, 366, 456]",,,0.0,,,0.13,,,0.01,,,0.47,,,0.14,,,0.0,,
0.23,,,"[450, 96, 352, 427]",,,0.0,,,0.1,,,0.01,,,0.41,,,0.26,,,0.0,,
0.23,,,"[431, 84, 366, 456]",,,0.0,,,0.22,,,0.01,,,0.26,,,0.21,,,0.06,,
0.23,,,"[421, 88, 370, 461]",,,0.0,,,0.27,,,0.02,,,0.2,,,0.22,,,0.07,,
0.22,,,"[419, 87, 372, 464]",,,0.0,,,0.31,,,0.02,,,0.16,,,0.18,,,0.11,,
0.19,,,"[422, 86, 372, 465]",,,0.0,,,0.34,,,0.02,,,0.11,,,0.18,,,0.16,,
0.14,,,"[436, 94, 358, 451]",,,0.0,,,0.19,,,0.01,,,0.1,,,0.55,,,0.01,,
